ubigeo,neighbor_ubigeo
130605,130604
130605,130614
130605,131102
130605,131104
130606,130108
130606,130110
130606,130601
130606,130610
130606,130613
130608,130501
130608,130503
130608,130602
130608,130611
130610,130110
130610,130606
130610,130613
130611,130106
130611,130108
130611,130503
130611,130601
130611,130602
130611,130608
130613,130110
130613,130202
130613,130601
130613,130606
130613,130610
130613,131103
130614,060202
130614,130601
130614,130602
130614,130604
130614,130605
130614,130906
130614,131006
130701,060503
130701,060508
130701,130206
130701,130208
130701,130704
130701,130705
130702,060508
130702,130401
130702,130403
130702,130703
130702,130705
130703,130702
130703,130704
130703,130705
130704,130701
130704,130703
130704,130705
130705,060508
130705,130401
130705,130701
130705,130702
130705,130703
130705,130704
130801,100701
130801,130802
130801,130804
130801,130805
130801,130807
130801,130812
130801,130813
130801,221004
130802,130801
130802,130803
130802,130805
130802,130807
130802,130808
130802,130812
130802,220603
130803,021503
130803,021509
130803,021902
130803,130802
130803,130806
130803,130808
130803,130812
130804,021603
130804,021903
130804,100701
130804,130801
130804,130811
130804,130813
130804,221004
130805,130801
130805,130802
130805,130807
130806,021509
130806,130803
130806,130808
130806,130902
130806,131008
130807,130801
130807,130802
130807,130805
130807,220603
130807,221003
130807,221004
130808,130802
130808,130803
130808,130806
130808,130810
130808,130902
130808,130903
130808,220603
130809,130303
130809,130810
130809,130903
130809,130908
130809,220603
130810,130808
130810,130809
130810,130903
130810,220603
130811,021903
130811,021907
130811,130804
130811,130813
130812,021902
130812,021907
130812,130801
130812,130802
130812,130803
130812,130813
130813,021907
130813,130801
130813,130804
130813,130811
130813,130812
130901,130902
130901,130904
130901,130905
130901,130906
130901,130907
130901,131003
130901,131006
130902,130806
130902,130808
130902,130901
130902,130903
130902,130904
130902,130905
130902,130907
130902,130908
130902,131008
130903,130808
130903,130809
130903,130810
130903,130902
130903,130908
130904,130901
130904,130902
130904,130907
130905,060201
130905,060204
130905,130901
130905,130902
130905,130906
130905,130908
130906,060201
130906,060202
130906,130614
130906,130901
130906,130905
130906,131006
130907,130901
130907,130902
130907,130904
130907,131003
130907,131008
130908,060204
130908,130302
130908,130303
130908,130809
130908,130902
130908,130903
130908,130905
131001,021502
131001,021510
131001,021511
131001,021801
131001,021804
131001,130504
131001,131003
131001,131006
131001,131007
131001,131202
131002,021508
131002,131003
131002,131004
131002,131005
131002,131007
131003,130901
131003,130907
131003,131001
131003,131002
131003,131004
131003,131006
131003,131007
131003,131008
131004,131002
131004,131003
131004,131005
131004,131008
131005,021506
131005,021508
131005,021509
131005,131002
131005,131004
131005,131008
131006,130501
131006,130502
131006,130504
131006,130602
131006,130614
131006,130901
131006,130906
131006,131001
131006,131003
131007,021502
131007,021508
131007,131001
131007,131002
131007,131003
131008,021509
131008,130806
131008,130902
131008,130907
131008,131003
131008,131004
131008,131005
131101,060104
131101,060501
131101,060505
131101,130202
131101,131102
131101,131103
131102,060104
131102,130601
131102,130605
131102,131101
131102,131103
131102,131104
131103,130202
131103,130601
131103,130613
131103,131101
131103,131102
131104,060104
131104,060202
131104,130605
131104,131102
131201,130106
131201,130109
131201,130503
131201,130504
131201,131202
131202,021510
131202,021801
131202,021804
131202,130504
131202,131001
131202,131201
131202,131203
131203,021801
131203,021808
131203,131202
140101,140105
140101,140106
140101,140108
140101,140112
140101,140118
140102,060411
140102,060412
140102,060418
140102,140110
140102,140117
140102,140119
140102,140204
140102,140205
140103,140104
140103,140107
140103,140108
140103,140113
140103,140114
140103,140115
140104,140103
140105,140101
140105,140111
140105,140112
140105,140118
140105,140301
140106,140101
140106,140108
140106,140112
140106,140114
140107,130402
140107,130403
140107,140103
140107,140113
140107,140115
140108,140101
140108,140103
140108,140106
140108,140113
140108,140114
140108,140118
140109,061108
140109,130402
140109,140110
140109,140116
140110,060411
140110,061106
140110,061108
140110,061109
140110,061303
140110,140102
140110,140109
140110,140116
140110,140119
140111,140105
140111,140118
140111,140120
140111,140201
140111,140204
140111,140301
140112,140101
140112,140105
140112,140106
140112,140114
140112,140301
140112,140311
140113,140103
140113,140107
140113,140108
140113,140115
140113,140118
140114,140103
140114,140106
140114,140108
140114,140112
140115,130402
140115,140103
140115,140107
140115,140113
140115,140116
140115,140118
140115,140119
140115,140120
140116,130402
140116,140109
140116,140110
140116,140115
140116,140119
140117,140102
140117,140119
140117,140120
140117,140204
140118,140101
140118,140105
140118,140108
140118,140111
140118,140113
140118,140115
140118,140120
140119,140102
140119,140110
140119,140115
140119,140116
140119,140117
140119,140120
140120,140111
140120,140115
140120,140117
140120,140118
140120,140119
140120,140204
140201,140111
140201,140204
140201,140205
140201,140206
140201,140301
140201,140305
140202,060607
140202,060807
140202,060808
140202,140203
140202,140310
140203,060412
140203,060607
140203,140202
140203,140205
140203,140304
140203,140310
140204,140102
140204,140111
140204,140117
140204,140120
140204,140201
140204,140205
140205,060412
140205,060418
140205,140102
140205,140201
140205,140203
140205,140204
140205,140303
140205,140304
140205,140305
140205,140309
140205,140312
140206,140201
140206,140301
140206,140305
140301,140105
140301,140111
140301,140112
140301,140201
140301,140206
140301,140305
140301,140306
140301,140311
140302,140307
140302,140310
140303,140205
140303,140306
140303,140309
140303,140312
140304,140203
140304,140205
140304,140307
140304,140308
140304,140309
140304,140310
140305,140201
140305,140205
140305,140206
140305,140301
140305,140306
140305,140312
140306,140301
140306,140303
140306,140305
140306,140308
140306,140309
140306,140312
140306,200801
140307,140302
140307,140304
140307,140308
140307,140310
140308,140304
140308,140306
140308,140307
140308,140309
140308,140310
140308,200105
140308,200304
140308,200404
140308,200406
140308,200801
140309,140205
140309,140303
140309,140304
140309,140306
140309,140308
140309,140312
140310,060807
140310,140202
140310,140203
140310,140302
140310,140304
140310,140307
140310,140308
140310,200304
140311,140112
140311,140301
140312,140205
140312,140303
140312,140305
140312,140306
140312,140309
150101,070101
150101,070102
150101,070103
150101,150105
150101,150111
150101,150113
150101,150115
150101,150116
150101,150121
150101,150128
150101,150132
150101,150134
150101,150135
150101,150136
150102,070106
150102,150106
150102,150125
150102,150139
150102,150403
150102,150604
150103,150107
150103,150109
150103,150111
150103,150114
150103,150118
150103,150123
150103,150130
150103,150134
150103,150140
150104,150108
150104,150122
150104,150140
150105,150101
150105,150113
150105,150121
150106,150102
150106,150110
150106,150125
150106,150132
150106,150403
150106,150407
150106,150716
150107,150103
150107,150109
150107,150118
150107,150702
150108,150104
150108,150133
150108,150140
150108,150142
150109,150103
150109,150107
150109,150114
150109,150123
150109,150702
150110,150106
150110,150112
150110,150117
150110,150125
150110,150132
150111,150101
150111,150103
150111,150118
150111,150132
150111,150134
150112,150110
150112,150117
150112,150128
150112,150132
150112,150135
150113,150101
150113,150105
150113,150116
150113,150120
150113,150121
150113,150131
150114,150103
150114,150109
150114,150123
150114,150133
150114,150140
150114,150143
150115,150101
150115,150116
150115,150130
150115,150131
150115,150134
150116,150101
150116,150113
150116,150115
150116,150131
150117,150110
150117,150112
150117,150125
150117,150135
150118,150103
150118,150107
150118,150111
150118,150132
150118,150702
150118,150714
150118,150716
150118,150728
150119,150123
150119,150126
150119,150142
150119,150143
150119,150731
150120,150113
150120,150121
150120,150131
150120,150136
150121,150101
150121,150105
150121,150113
150121,150120
150121,150136
150122,150104
150122,150131
150122,150140
150122,150141
150123,150103
150123,150109
150123,150114
150123,150119
150123,150126
150123,150143
150123,150702
150123,150731
150124,150138
150124,150505
150125,070106
150125,150102
150125,150106
150125,150110
150125,150117
150125,150135
150126,150119
150126,150123
150126,150127
150126,150731
150127,150126
150127,150129
150127,150731
150128,150101
150128,150112
150128,150132
150128,150135
150129,150127
150129,150138
150129,150505
150129,150731
150130,150103
150130,150115
150130,150131
150130,150134
150130,150140
150130,150141
150131,150113
150131,150115
150131,150116
150131,150120
150131,150122
150131,150130
150131,150141
150132,150101
150132,150106
150132,150110
150132,150111
150132,150112
150132,150118
150132,150128
150132,150716
150133,150108
150133,150114
150133,150140
150133,150142
150133,150143
150134,150101
150134,150103
150134,150111
150134,150115
150134,150130
150135,070101
150135,070103
150135,070106
150135,150101
150135,150112
150135,150117
150135,150125
150135,150128
150136,070102
150136,070104
150136,150101
150136,150120
150136,150121
150138,150124
150138,150129
150138,150505
150139,070106
150139,150102
150140,150103
150140,150104
150140,150108
150140,150114
150140,150122
150140,150130
150140,150133
150140,150141
150141,150122
150141,150130
150141,150131
150141,150140
150142,150108
150142,150119
150142,150133
150142,150143
150143,150114
150143,150119
150143,150123
150143,150133
150143,150142
150201,021405
150201,150203
150201,150204
150201,150205
150202,020507
150202,021101
150202,021409
150202,150203
150203,021405
150203,021409
150203,150201
150203,150202
150204,021405
150204,150201
150204,150205
150204,150802
150204,150806
150204,150812
150205,150201
150205,150204
150301,101001
150301,101007
150301,150302
150301,150303
150301,150304
150301,150901
150302,020512
150302,020513
150302,021404
150302,101001
150302,150301
150302,150304
150303,150301
150303,150304
150303,150305
150303,150802
150303,150901
150303,150902
150303,150903
150304,020512
150304,021404
150304,150301
150304,150302
150304,150303
150304,150305
150305,021402
150305,021404
150305,150303
150305,150304
150305,150802
150401,150404
150401,150405
150401,150406
150401,150712
150402,150405
150402,150407
150402,150707
150402,150712
150402,150716
150403,150102
150403,150106
150403,150405
150403,150406
150403,150407
150403,150604
150403,150611
150404,120804
150404,150401
150404,150406
150404,150602
150404,150708
150404,150712
150405,150401
150405,150402
150405,150403
150405,150406
150405,150407
150405,150712
150406,150401
150406,150403
150406,150404
150406,150405
150406,150407
150406,150602
150406,150603
150406,150611
150407,150106
150407,150402
150407,150403
150407,150405
150407,150406
150407,150716
150501,110203
150501,110206
150501,110207
150501,150507
150501,150508
150501,150510
150501,150514
150502,150504
150502,150506
150502,150509
150502,150512
150503,150505
150503,150506
150503,150509
150503,150515
150503,150713
150503,150731
150503,151022
150503,151025
150504,150502
150504,150507
150504,150512
150504,150514
150505,150124
150505,150129
150505,150138
150505,150503
150505,150513
150505,150515
150505,150731
150506,150502
150506,150503
150506,150509
150506,150512
150506,151022
150506,151029
150507,150501
150507,150504
150507,150510
150507,150512
150507,150514
150508,110203
150508,110207
150508,150501
150508,150510
150508,150511
150508,151009
150509,150502
150509,150503
150509,150506
150509,150513
150509,150515
150510,150501
150510,150507
150510,150508
150510,150511
150510,150512
150510,151029
150511,110203
150511,150508
150511,150510
150511,150516
150511,151003
150511,151009
150511,151029
150512,150502
150512,150504
150512,150506
150512,150507
150512,150510
150512,151029
150513,150505
150513,150509
150513,150515
150514,150501
150514,150504
150514,150507
150515,150503
150515,150505
150515,150509
150515,150513
150516,150511
150516,151003
150516,151009
150601,150604
150601,150605
150601,150606
150601,150611
150601,150801
150601,150811
150602,120804
150602,120807
150602,150404
150602,150406
150602,150603
150602,150608
150602,150609
150602,150610
150602,150612
150603,150406
150603,150602
150603,150607
150603,150609
150603,150611
150604,150102
150604,150403
150604,150601
150604,150605
150604,150611
150605,150601
150605,150604
150605,150801
150606,150601
150606,150607
150606,150611
150606,150612
150606,150807
150606,150811
150607,150603
150607,150606
150607,150609
150607,150611
150607,150612
150608,150602
150608,150609
150608,150610
150608,150612
150608,150809
150608,190104
150609,150602
150609,150603
150609,150607
150609,150608
150609,150612
150610,120807
150610,150602
150610,150608
150610,190104
150611,150403
150611,150406
150611,150601
150611,150603
150611,150604
150611,150606
150611,150607
150612,150602
150612,150606
150612,150607
150612,150608
150612,150609
150612,150807
150612,150809
150701,150704
150701,150718
150701,150719
150701,150722
150701,150723
150701,150732
150702,150107
150702,150109
150702,150118
150702,150123
150702,150706
150702,150710
150702,150714
150702,150715
150702,150718
150702,150727
150702,150730
150702,150731
150703,150723
150703,150724
150703,150728
150704,120804
150704,150701
150704,150705
150704,150708
150704,150712
150704,150719
150704,150722
150705,120804
150705,120805
150705,120810
150705,150704
150705,150722
150706,150702
150706,150710
150706,150711
150706,150731
150707,150402
150707,150712
150707,150716
150707,150719
150707,150724
150708,120804
150708,150404
150708,150704
150708,150712
150709,150710
150709,150711
150709,150713
150709,150718
150709,150720
150709,150721
150709,150722
150709,150725
150709,150726
150709,150729
150710,150702
150710,150706
150710,150709
150710,150711
150710,150718
150711,150706
150711,150709
150711,150710
150711,150713
150711,150731
150712,150401
150712,150402
150712,150404
150712,150405
150712,150704
150712,150707
150712,150708
150712,150719
150713,150503
150713,150709
150713,150711
150713,150726
150713,150731
150713,151025
150714,150118
150714,150702
150714,150723
150714,150727
150714,150728
150715,150702
150715,150717
150715,150718
150715,150730
150715,150732
150716,150106
150716,150118
150716,150132
150716,150402
150716,150407
150716,150707
150716,150724
150716,150728
150717,150715
150717,150723
150717,150727
150717,150730
150717,150732
150718,150701
150718,150702
150718,150709
150718,150710
150718,150715
150718,150722
150718,150732
150719,150701
150719,150704
150719,150707
150719,150712
150719,150723
150719,150724
150720,150709
150720,150721
150720,150722
150720,150725
150720,150729
150721,120405
150721,120809
150721,150709
150721,150720
150721,150722
150721,150725
150721,150726
150721,151010
150721,151025
150721,151026
150721,151028
150722,120809
150722,120810
150722,150701
150722,150704
150722,150705
150722,150709
150722,150718
150722,150720
150722,150721
150723,150701
150723,150703
150723,150714
150723,150717
150723,150719
150723,150724
150723,150727
150723,150728
150723,150732
150724,150703
150724,150707
150724,150716
150724,150719
150724,150723
150724,150728
150725,150709
150725,150720
150725,150721
150725,150729
150726,150709
150726,150713
150726,150721
150726,151010
150726,151025
150727,150702
150727,150714
150727,150717
150727,150723
150727,150728
150727,150730
150728,150118
150728,150703
150728,150714
150728,150716
150728,150723
150728,150724
150728,150727
150729,150709
150729,150720
150729,150725
150730,150702
150730,150715
150730,150717
150730,150727
150731,150119
150731,150123
150731,150126
150731,150127
150731,150129
150731,150503
150731,150505
150731,150702
150731,150706
150731,150711
150731,150713
150732,150701
150732,150715
150732,150717
150732,150718
150732,150723
150801,150601
150801,150605
150801,150805
150801,150810
150801,150811
150802,021402
150802,021405
150802,150204
150802,150303
150802,150305
150802,150806
150802,150811
150802,150903
150802,150904
150802,150905
150803,150805
150803,150806
150804,150807
150804,150808
150804,150809
150804,150902
150804,150903
150804,150905
150804,150906
150805,150801
150805,150803
150805,150806
150805,150810
150806,150204
150806,150802
150806,150803
150806,150805
150806,150810
150806,150811
150806,150812
150807,150606
150807,150612
150807,150804
150807,150808
150807,150809
150807,150811
150807,150904
150808,150804
150808,150807
150808,150811
150808,150903
150808,150904
150808,150905
150809,150608
150809,150612
150809,150804
150809,150807
150809,150901
150809,150906
150809,190104
150810,150801
150810,150805
150810,150806
150810,150811
150811,150601
150811,150606
150811,150801
150811,150802
150811,150806
150811,150807
150811,150808
150811,150810
150811,150904
150812,150204
150812,150806
150901,101007
150901,150301
150901,150303
150901,150809
150901,150902
150901,150906
150901,190104
150901,190109
150901,190201
150902,150303
150902,150804
150902,150901
150902,150903
150902,150906
150903,150303
150903,150802
150903,150804
150903,150808
150903,150902
150903,150905
150904,150802
150904,150807
150904,150808
150904,150811
150904,150905
150905,150802
150905,150804
150905,150808
150905,150903
150905,150904
150906,150804
150906,150809
150906,150901
150906,150902
151001,151003
151001,151004
151001,151007
151001,151011
151001,151016
151001,151023
151002,120909
151002,151018
151002,151021
151002,151030
151002,151033
151003,150511
151003,150516
151003,151001
151003,151004
151003,151006
151003,151008
151003,151009
151003,151022
151003,151023
151003,151027
151003,151029
151003,151032
151004,151001
151004,151003
151004,151007
151004,151013
151004,151021
151004,151022
151004,151024
151004,151028
151005,110203
151005,110209
151005,151009
151005,151015
151005,151020
151006,090102
151006,151003
151006,151008
151006,151009
151006,151012
151006,151019
151006,151031
151006,151032
151007,151001
151007,151004
151007,151016
151007,151018
151007,151021
151008,151003
151008,151006
151008,151011
151008,151023
151008,151031
151009,110203
151009,150508
151009,150511
151009,150516
151009,151003
151009,151005
151009,151006
151009,151015
151009,151032
151010,150721
151010,150726
151010,151013
151010,151017
151010,151024
151010,151025
151010,151026
151011,151001
151011,151008
151011,151016
151011,151023
151011,151031
151012,090102
151012,151006
151012,151019
151013,151004
151013,151010
151013,151022
151013,151024
151013,151025
151014,120405
151014,151028
151014,151030
151014,151033
151015,151005
151015,151009
151015,151020
151015,151032
151016,120108
151016,151001
151016,151007
151016,151011
151016,151018
151016,151031
151017,151010
151017,151024
151017,151026
151017,151028
151018,120108
151018,120909
151018,151002
151018,151007
151018,151016
151018,151021
151019,090102
151019,090405
151019,151006
151019,151012
151019,151032
151020,090405
151020,110209
151020,151005
151020,151015
151020,151032
151021,151002
151021,151004
151021,151007
151021,151018
151021,151028
151021,151033
151022,150503
151022,150506
151022,151003
151022,151004
151022,151013
151022,151025
151022,151027
151022,151029
151023,151001
151023,151003
151023,151008
151023,151011
151024,151004
151024,151010
151024,151013
151024,151017
151024,151026
151024,151028
151025,150503
151025,150713
151025,150721
151025,150726
151025,151010
151025,151013
151025,151022
151026,150721
151026,151010
151026,151017
151026,151024
151026,151028
151027,151003
151027,151022
151027,151029
151028,120405
151028,150721
151028,151004
151028,151014
151028,151017
151028,151021
151028,151024
151028,151026
151028,151033
151029,150506
151029,150510
151029,150511
151029,150512
151029,151003
151029,151022
151029,151027
151030,120214
151030,120405
151030,120909
151030,151002
151030,151014
151030,151033
151031,090102
151031,120108
151031,151006
151031,151008
151031,151011
151031,151016
151032,090405
151032,151003
151032,151006
151032,151009
151032,151015
151032,151019
151032,151020
151033,151002
151033,151014
151033,151021
151033,151028
151033,151030
160101,160102
160101,160108
160101,160112
160101,160113
160102,160101
160102,160106
160102,160107
160102,160108
160102,160113
160102,160301
160102,160303
160103,160104
160103,160112
160103,160113
160103,160301
160103,160403
160103,160507
160104,160103
160104,160105
160104,160106
160104,160108
160104,160112
160104,160403
160105,160104
160105,160106
160105,160109
160105,160402
160105,160403
160106,160102
160106,160104
160106,160105
160106,160107
160106,160108
160106,160109
160107,160102
160107,160106
160107,160109
160107,160110
160107,160114
160107,160303
160108,160101
160108,160102
160108,160104
160108,160106
160108,160112
160109,160105
160109,160106
160109,160107
160109,160110
160109,160114
160109,160401
160109,160402
160109,160404
160110,160107
160110,160109
160110,160114
160112,160101
160112,160103
160112,160104
160112,160108
160112,160113
160113,160101
160113,160102
160113,160103
160113,160112
160113,160301
160114,160107
160114,160109
160114,160110
160201,160202
160201,160205
160201,160210
160201,160211
160201,220503
160201,220504
160202,160201
160202,160205
160202,160702
160202,220101
160202,220504
160202,220506
160202,220508
160205,160201
160205,160202
160205,160206
160205,160210
160205,160701
160205,160702
160205,160705
160206,160205
160206,160210
160206,160302
160206,160305
160206,160705
160206,160706
160210,160201
160210,160205
160210,160206
160210,160211
160210,160302
160210,160506
160211,160201
160211,160210
160211,160302
160211,160506
160211,220503
160211,220906
160211,220911
160301,160102
160301,160103
160301,160113
160301,160302
160301,160303
160301,160305
160301,160501
160301,160507
160301,160510
160302,160206
160302,160210
160302,160211
160302,160301
160302,160303
160302,160305
160302,160501
160302,160506
160303,160102
160303,160107
160303,160301
160303,160302
160303,160304
160303,160305
160304,160303
160304,160305
160304,160706
160305,160206
160305,160301
160305,160302
160305,160303
160305,160304
160305,160706
160401,160109
160401,160402
160401,160403
160401,160404
160402,160105
160402,160109
160402,160401
160402,160403
160402,160404
160403,160103
160403,160104
160403,160105
160403,160401
160403,160402
160403,160404
160403,160507
160403,160511
160404,160109
160404,160401
160404,160402
160404,160403
160501,160301
160501,160302
160501,160503
160501,160504
160501,160506
160501,160508
160501,160509
160501,160510
160501,160511
160502,160504
160502,160505
160502,160508
160502,160509
160502,160511
160502,160601
160502,250101
160503,160501
160503,160504
160503,160506
160503,160509
160504,160501
160504,160502
160504,160503
160504,160505
160504,160506
160504,160509
160505,160502
160505,160504
160505,160506
160505,160601
160505,160605
160505,160606
160506,160210
160506,160211
160506,160302
160506,160501
160506,160503
160506,160504
160506,160505
160506,160605
160506,220911
160507,160103
160507,160301
160507,160403
160507,160510
160507,160511
160508,160501
160508,160502
160508,160509
160508,160511
160509,160501
160509,160502
160509,160503
160509,160504
160509,160508
160510,160301
160510,160501
160510,160507
160510,160511
160511,160403
160511,160501
160511,160502
160511,160507
160511,160508
160511,160510
160601,100604
160601,160502
160601,160505
160601,160603
160601,160604
160601,160606
160601,220202
160601,250101
160601,250106
160601,250301
160601,250303
160602,160604
160602,160606
160603,160601
160603,250101
160603,250106
160604,160601
160604,160602
160604,160605
160604,160606
160604,220202
160604,220203
160604,220708
160604,220710
160604,220904
160604,220907
160605,160505
160605,160506
160605,160604
160605,160606
160605,220905
160605,220907
160605,220911
160606,160505
160606,160601
160606,160602
160606,160604
160606,160605
160701,010312
160701,160205
160701,160702
160701,160703
160701,160704
160701,160705
160701,220101
160702,160202
160702,160205
160702,160701
160702,220101
160703,010312
160703,010401
160703,010403
160703,160701
160703,160704
160704,010403
160704,160701
160704,160703
160704,160705
160704,160706
160705,160205
160705,160206
160705,160701
160705,160704
160705,160706
160706,160206
160706,160304
160706,160305
160706,160704
160706,160705
170101,170102
170101,170103
170101,170104
170101,170202
170101,170203
170101,170301
170101,211203
170101,211210
170101,250202
170102,170101
170102,170104
170102,170203
170102,170204
170102,210303
170102,210304
170102,211203
170102,211210
170103,170101
170103,170301
170103,170303
170104,170101
170104,170102
170104,170203
170201,080408
170201,080902
170201,080906
170201,081106
170201,170202
170201,170203
170202,080902
170202,170101
170202,170201
170202,170203
170202,250202
170203,081106
170203,081203
170203,170101
170203,170102
170203,170104
170203,170201
170203,170202
170203,170204
170204,081203
170204,170102
170204,170203
170204,210303
170301,170101
170301,170103
170301,170302
170301,170303
170301,250202
170301,250401
170302,170301
170302,170303
170303,170103
170303,170301
170303,170302
180101,040702
180101,040706
180101,180104
180101,180106
180101,180201
180101,180205
180101,180208
180101,180302
180101,180303
180101,230203
180101,230301
180101,230302
180101,230303
180102,180103
180102,180105
180102,180106
180102,180202
180102,180209
180102,210102
180102,210111
180102,210504
180102,230201
180103,180102
180103,180105
180104,180101
180104,180106
180105,180102
180105,180103
180105,180202
180105,180207
180105,180209
180106,180101
180106,180102
180106,180104
180106,180201
180106,180208
180106,180209
180106,230201
180106,230203
180106,230302
180201,180101
180201,180106
180201,180203
180201,180207
180201,180208
180201,180209
180202,180102
180202,180105
180202,180204
180202,180206
180202,180207
180202,180210
180202,210111
180203,040119
180203,180201
180203,180207
180203,180208
180204,180202
180204,180206
180204,180210
180204,180211
180204,210109
180204,210111
180204,210113
180204,210114
180204,211103
180205,040114
180205,040702
180205,180101
180205,180208
180206,180202
180206,180204
180206,180210
180206,180211
180207,040119
180207,180105
180207,180201
180207,180202
180207,180203
180207,180209
180207,180210
180208,040113
180208,040114
180208,040119
180208,180101
180208,180106
180208,180201
180208,180203
180208,180205
180209,180102
180209,180105
180209,180106
180209,180201
180209,180207
180210,040119
180210,180202
180210,180204
180210,180206
180210,180207
180210,180211
180210,211103
180211,180204
180211,180206
180211,180210
180301,180302
180301,180303
180301,230303
180302,180101
180302,180301
180302,180303
180302,230301
180302,230303
180303,040706
180303,180101
180303,180301
180303,180302
190101,190109
190101,190111
190101,190113
190102,190105
190102,190107
190102,190110
190102,190302
190102,190303
190102,190305
190103,100207
190103,190106
190103,190108
190103,190110
190104,120503
190104,120807
190104,150608
190104,150610
190104,150809
190104,150901
190104,190109
190104,190112
190105,120502
190105,190102
190105,190107
190105,190110
190105,190111
190105,190112
190105,190113
190106,100206
190106,100207
190106,190103
190106,190108
190106,190206
190107,120502
190107,120504
190107,190102
190107,190105
190107,190302
190108,190103
190108,190106
190108,190109
190108,190110
190108,190113
190108,190206
190109,150901
190109,190101
190109,190104
190109,190108
190109,190111
190109,190112
190109,190113
190109,190201
190109,190202
190109,190206
190110,100207
190110,100801
190110,190102
190110,190103
190110,190105
190110,190108
190110,190113
190110,190305
190111,190101
190111,190105
190111,190109
190111,190112
190111,190113
190112,120503
190112,190104
190112,190105
190112,190109
190112,190111
190113,190101
190113,190105
190113,190108
190113,190109
190113,190110
190113,190111
190201,101007
190201,150901
190201,190109
190201,190202
190201,190205
190201,190207
190201,190208
190202,100206
190202,190109
190202,190201
190202,190204
190202,190206
190202,190207
190202,190208
190204,100202
190204,100203
190204,100206
190204,101007
190204,190202
190204,190206
190204,190207
190205,101007
190205,190201
190205,190207
190206,100206
190206,190106
190206,190108
190206,190109
190206,190202
190206,190204
190207,101007
190207,190201
190207,190202
190207,190204
190207,190205
190207,190208
190208,190201
190208,190202
190208,190207
190301,120301
190301,120504
190301,120704
190301,190302
190301,190303
190301,190304
190301,190307
190302,120504
190302,190102
190302,190107
190302,190301
190302,190303
190303,190102
190303,190301
190303,190302
190303,190304
190303,190305
190304,100902
190304,190301
190304,190303
190304,190305
190304,190306
190304,190307
190305,100801
190305,100802
190305,100902
190305,190102
190305,190110
190305,190303
190305,190304
190306,100902
190306,100905
190306,120302
190306,120303
190306,120608
190306,190304
190306,190307
190306,250103
190306,250201
190306,250203
190307,120301
190307,120302
190307,120304
190307,190301
190307,190304
190307,190306
200101,200104
200101,200105
200101,200114
200101,200601
200101,200606
200104,200101
200104,200105
200104,200114
200104,200401
200105,140308
200105,200101
200105,200104
200105,200107
200105,200108
200105,200109
200105,200401
200105,200404
200105,200606
200105,200801
200105,200804
200107,200105
200107,200108
200107,200109
200108,200105
200108,200107
200108,200109
200108,200110
200108,200803
200108,200804
200109,200105
200109,200107
200109,200108
200109,200110
200109,200606
200110,200108
200110,200109
200110,200501
200110,200505
200110,200606
200110,200802
200110,200803
200110,200805
200111,200114
200111,200207
200111,200208
200111,200210
200111,200601
200111,200604
200114,200101
200114,200104
200114,200111
200114,200202
200114,200208
200114,200401
200114,200601
200201,200203
200201,200204
200201,200205
200201,200206
200201,200209
200201,200303
200202,200114
200202,200204
200202,200206
200202,200208
200202,200401
200202,200403
200202,200409
200203,200201
200203,200205
200203,200209
200203,200210
200204,200201
200204,200202
200204,200205
200204,200206
200204,200207
200204,200208
200205,200201
200205,200203
200205,200204
200205,200207
200205,200209
200205,200210
200206,200201
200206,200202
200206,200204
200206,200301
200206,200303
200206,200305
200206,200403
200206,200410
200207,200111
200207,200204
200207,200205
200207,200208
200207,200210
200208,200111
200208,200114
200208,200202
200208,200204
200208,200207
200209,200201
200209,200203
200209,200205
200210,200111
200210,200203
200210,200205
200210,200207
200210,200604
200301,060907
200301,200206
200301,200302
200301,200303
200301,200305
200301,200307
200301,200308
200302,200301
200302,200305
200302,200306
200302,200308
200302,200406
200302,200407
200303,060905
200303,060907
200303,200201
200303,200206
200303,200301
200304,060807
200304,060809
200304,060810
200304,140308
200304,140310
200304,200306
200304,200307
200304,200308
200304,200406
200305,200206
200305,200301
200305,200302
200305,200407
200305,200410
200306,200302
200306,200304
200306,200308
200306,200406
200307,060809
200307,060907
200307,200301
200307,200304
200307,200308
200308,200301
200308,200302
200308,200304
200308,200306
200308,200307
200401,200104
200401,200105
200401,200114
200401,200202
200401,200404
200401,200405
200401,200409
200402,200404
200402,200405
200402,200406
200402,200407
200402,200408
200402,200410
200403,200202
200403,200206
200403,200408
200403,200409
200403,200410
200404,140308
200404,200105
200404,200401
200404,200402
200404,200405
200404,200406
200405,200401
200405,200402
200405,200404
200405,200408
200405,200409
200406,140308
200406,200302
200406,200304
200406,200306
200406,200402
200406,200404
200406,200407
200407,200302
200407,200305
200407,200402
200407,200406
200407,200410
200408,200402
200408,200403
200408,200405
200408,200409
200408,200410
200409,200202
200409,200401
200409,200403
200409,200405
200409,200408
200410,200206
200410,200305
200410,200402
200410,200403
200410,200407
200410,200408
200501,200110
200501,200504
200501,200505
200501,200805
200502,200503
200502,200504
200502,200505
200502,200506
200502,200507
200502,200703
200503,200502
200503,200504
200503,200505
200504,200501
200504,200502
200504,200503
200504,200505
200504,200507
200505,200110
200505,200501
200505,200502
200505,200503
200505,200504
200505,200506
200505,200603
200505,200605
200505,200606
200506,200502
200506,200505
200506,200603
200506,200703
200507,200502
200507,200504
200507,200703
